GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36
0500000US54047,54047,"McDowell County, West Virginia",26762,2637,32670,5840,36019,7191,36759,7561,26855,30540,58125,36705,-,**,-,**,-,**,30855,13626,21382,1007,74318,110952,34028,15469,-,**,32108,7956,67778,49477,31101,9431,19886,2513,25862,13120,24886,4149,18693,3672,33125,14453,12232,6101,21431,1966,11713,1886,19903,1831,15750,2004,21663,1697,64679,10506,-,**,72744,9625,46953,13491,40721,18110,41875,28998,29922,24257,66563,45967
0500000US54049,54049,"Marion County, West Virginia",30352,948,44405,3146,47488,5153,45602,5625,51203,2908,73875,14242,73462,12574,78155,25816,61919,12403,37656,2114,35082,5650,60705,6461,38354,2507,23864,10113,41512,2556,52341,3444,31959,6610,13728,1683,10524,2157,43350,4018,37917,11281,51157,7003,10421,1309,19049,1628,11100,1625,22168,1667,16727,3040,23879,1288,47170,4406,19773,47982,47006,4914,50014,11484,32992,5897,36250,6272,40760,7966,25648,7662
0500000US54051,54051,"Marshall County, West Virginia",29326,1804,36953,5362,37685,6924,36650,15024,38958,6086,50481,14029,42108,15584,64063,38033,55750,28627,31273,3981,24279,5837,36250,106092,39219,13328,13269,10363,38068,9639,47315,11930,26678,2364,17891,2672,20463,4521,35000,6083,25150,12806,36125,2661,11882,2373,19531,4571,12604,10591,23274,3505,16346,1979,26327,1363,53663,8883,-,**,56076,11529,52500,15616,36705,7774,42694,6538,34261,9899,32774,11836
0500000US54053,54053,"Mason County, West Virginia",31069,2073,46003,2581,46034,12212,56250,36001,39583,12601,43409,26112,36374,561,66964,62725,52167,146025,46603,1561,47784,19504,93833,27950,46259,1334,-,**,44306,7406,48729,3490,17299,24152,16075,1437,17102,5697,18950,6601,16302,5158,26154,24206,13598,4647,17217,6616,13269,10215,19423,3687,15681,2620,22410,2501,46020,6641,12679,7293,40169,5331,55167,9522,37108,6610,50021,11625,32857,6956,19950,9441
0500000US54055,54055,"Mercer County, West Virginia",27260,1412,39731,2585,44356,8398,49837,11166,39970,6128,54464,18292,40774,9853,64659,12344,82708,62295,37141,1472,35781,5320,84432,58175,37090,1447,14615,28935,39500,4309,54479,9617,26364,4734,16299,1600,19778,2537,30102,8785,25611,9809,31496,6686,13028,1463,15934,3390,16636,3759,21455,1373,15781,2919,23469,1791,36269,4480,23281,30847,45172,17279,35441,4709,35694,7353,37222,6712,45974,7638,18516,6503
0500000US54057,54057,"Mineral County, West Virginia",27473,2448,42007,5792,40694,9970,43550,12607,38594,11863,67875,16031,59400,145700,68500,9830,-,**,34604,8344,24583,6697,-,**,42277,7683,13861,2037,44318,10670,49800,3523,32593,11858,17783,4037,21700,1896,48833,9605,27031,35337,54643,9272,10767,1967,20000,8156,15366,5292,22689,1550,18506,7736,23871,1221,43932,5818,31821,30838,51458,8000,41885,3127,31076,4285,35051,8650,36990,15027,22585,2828
0500000US54059,54059,"Mingo County, West Virginia",30174,2316,40081,4431,71067,8754,72667,8309,40341,24237,73611,35134,-,**,73611,31867,-,**,34210,3015,31161,7803,27019,49604,35223,3135,-,**,35852,7683,45705,8936,26917,12728,16449,2583,14554,9163,21729,17215,18250,5669,46875,20017,15135,2824,17315,15603,13846,4414,20826,1552,17516,3414,22267,1269,57917,11689,19234,2143,72955,10041,46750,20540,27388,10029,26375,17395,40121,15540,22368,7550
0500000US54061,54061,"Monongalia County, West Virginia",30996,877,47181,1896,54324,4985,60583,7334,47292,5812,55357,5887,52293,7521,72553,18030,46935,8930,34690,3963,30032,5591,59722,23333,33845,4682,23750,23340,49703,3067,56174,3478,31974,4807,13264,2532,20408,1984,30245,15884,6466,2070,55524,7358,9375,2180,19350,2354,11014,2978,21490,1450,21761,3413,21347,1857,37159,3988,27600,14119,45457,7567,32095,3953,35336,5881,35592,7281,41193,5509,21226,3176
0500000US54063,54063,"Monroe County, West Virginia",28566,3102,36869,4429,48750,23571,38182,29296,65196,29054,95069,92479,-,**,-,**,-,**,33514,5890,34032,7605,-,**,35632,6028,8125,21336,48125,21608,56875,21893,19531,44079,14821,3652,22333,2634,-,**,-,**,-,**,5846,4508,17625,7411,12097,1650,26197,2470,30432,4146,25368,2922,30653,4478,26902,8563,25694,10083,36842,24983,36581,4876,40127,7365,35603,8173,25417,23151
0500000US54065,54065,"Morgan County, West Virginia",29917,2174,43221,4285,50750,5364,51706,10733,31691,13663,66667,20808,60714,93659,-,**,66402,1163,35217,7935,58750,32443,29750,44221,32540,9894,40109,17719,46570,18024,58021,19118,37462,18192,18507,6253,23000,13890,48493,6388,37438,34519,48529,8176,9029,3994,16297,2563,25667,18864,25411,2344,23553,10352,25825,2050,29138,5491,14005,794,28362,4184,34120,9897,33203,2788,32391,7255,53235,16772,23952,6015
0500000US54067,54067,"Nicholas County, West Virginia",30034,3341,47798,3602,53375,5058,53821,9483,51422,8491,85179,50616,115136,57858,85893,50950,35980,1519,35772,3112,33125,9665,80278,100522,44167,10497,"2,500-",***,56757,22467,77386,39680,24632,12084,15604,1795,17463,3440,21667,11710,19651,2313,40000,11051,11281,2058,13438,3996,12059,9595,21617,1457,21458,1867,21795,2929,50673,9038,22212,6445,55052,12301,41524,6228,35310,5342,41281,7295,34485,7594,26467,1604
0500000US54069,54069,"Ohio County, West Virginia",29544,1644,45871,2720,54231,9192,60714,9908,50183,8136,55313,14492,48750,5042,82083,29351,68000,49427,38699,4153,33846,9204,80170,17735,40597,2307,16136,12202,44987,5010,54900,7998,30179,3826,14482,1949,18259,2713,35887,925,22404,21769,36404,668,8738,1447,20044,4408,13497,2506,25427,1386,21506,7507,26131,1271,40148,3126,18603,18416,42981,6543,36882,1573,30818,4426,37543,7064,36335,4996,21829,2121
0500000US54071,54071,"Pendleton County, West Virginia",27223,2189,38375,7502,48438,23492,55313,26177,37109,36816,54083,63597,-,**,53417,43090,-,**,36974,11965,28063,7680,44861,12146,47917,17491,-,**,34167,9669,48750,19280,27614,11490,11775,6156,18311,5178,60156,35058,-,**,61250,25804,11354,11347,11726,14657,8558,2914,29000,4285,35547,5097,23556,2850,31027,4342,27250,21487,32887,5044,30000,17105,27188,4556,31852,6405,24107,6981,21167,3564
0500000US54073,54073,"Pleasants County, West Virginia",31464,1589,41212,3190,48571,14915,52667,25618,48214,26683,86458,22208,86875,50613,92708,109522,82125,39762,39741,3062,40163,22074,-,**,40625,7897,-,**,31563,9799,48750,41094,20000,16931,17417,4487,14041,753,31394,1904,9063,25802,31827,1549,11090,2020,32163,7269,11250,13784,25027,4045,26250,11337,24141,4446,50625,13335,40313,38925,51953,10881,55489,16722,40093,14533,50625,20507,40539,14106,20694,13247
0500000US54075,54075,"Pocahontas County, West Virginia",24509,2653,36582,4137,39063,7304,44333,10404,25625,10711,46250,29041,37143,62738,-,**,60500,48894,31042,8071,28315,2171,-,**,38278,1670,20234,15908,33125,38011,51042,34994,24625,39906,13008,3690,15000,2779,31094,9414,32273,12089,24167,13492,11944,9538,9375,4680,11500,3023,22056,1962,32292,14054,21461,1331,26811,3884,22333,7525,27609,4992,33304,18763,31193,9503,37266,2299,17188,8716,23000,13046
0500000US54077,54077,"Preston County, West Virginia",30036,1721,40700,2743,46250,6036,47930,5709,42750,27624,59068,6452,67708,12363,63906,18896,57880,6918,30154,3932,29545,12535,64688,19554,31908,4918,16033,1806,41571,7853,51337,3410,32750,11617,18455,1981,21147,1876,41316,8939,19318,5130,49375,7072,12796,5277,19295,3801,14442,3568,22809,2294,18852,3909,25754,1834,46986,7696,21522,10243,54167,9452,39625,7608,31274,1615,32423,5529,30745,7940,28250,6371
0500000US54079,54079,"Putnam County, West Virginia",37193,1687,52274,2020,60060,4928,65081,10227,47196,3864,70108,6566,72464,14408,67130,9126,53523,25858,41386,1276,36618,15250,54719,27139,41439,1164,26184,27421,51080,2054,60683,3633,37008,8233,17642,4276,30269,3473,31429,11509,25202,10932,49028,3954,12776,2911,20899,2252,16152,6916,27601,2670,30588,6037,26750,2269,43026,5552,-,**,42171,6932,47208,13731,38972,10047,50237,11554,36563,11627,31194,3776
0500000US54081,54081,"Raleigh County, West Virginia",30199,1195,42717,2244,47951,7883,50306,8235,45556,9810,47440,9007,41932,12774,75859,17954,32281,14788,37324,2429,31970,3841,63750,19152,38507,2912,36646,7290,46712,4841,57434,7447,30260,7046,18603,2008,22750,2845,40875,3662,41528,32964,40685,4567,14528,3070,16202,2460,16142,2626,24476,1986,21529,4348,25452,2617,52050,4760,16409,4109,60164,7152,45987,11556,30142,2146,31402,5517,30894,3744,21929,6008
0500000US54083,54083,"Randolph County, West Virginia",28786,2460,41575,1903,44238,9123,40294,12889,50026,12309,51000,16026,60417,24614,40648,27810,54464,16735,39234,2891,26596,3147,75893,52099,41500,4819,32344,22239,42331,6881,53417,8997,34716,4520,16197,1551,16422,7670,35147,6641,31989,8136,35436,6718,11936,1905,22450,7202,14042,1393,24116,1988,21199,4228,25203,2464,40012,5458,28036,13340,40930,10011,40539,6808,30666,3105,31379,1747,36394,12040,11304,14036
0500000US54085,54085,"Ritchie County, West Virginia",27881,3870,41779,7105,48750,8434,51923,24589,33942,11573,56250,37527,57083,156851,54464,12640,82550,70207,35542,2910,23854,11419,70938,46474,38125,3629,32857,30624,37188,20387,46711,19833,30500,27419,16949,2424,16648,1731,24055,2130,23106,9068,31042,28395,17886,6331,12031,15110,14625,2866,24191,1690,21536,3840,26705,5822,41595,11298,-,**,48198,5670,25000,24535,33088,3284,31587,2318,41436,3838,29571,6179
0500000US54087,54087,"Roane County, West Virginia",27913,3995,39542,3698,56141,4279,56793,3870,53800,21169,45987,12265,50208,24964,-,**,-,**,35000,3973,12083,11639,36328,18915,36382,5211,24097,10324,36106,7156,39605,35071,25040,3155,10185,5055,18971,4043,9375,23488,4821,35651,-,**,15789,6274,4784,3217,10379,6858,25614,3927,19263,8697,28235,4041,36463,8862,18182,16134,40362,6838,35673,20386,31500,8832,27763,7783,33698,13657,36033,10785
0500000US54089,54089,"Summers County, West Virginia",27619,2678,39880,1854,43269,6331,48021,17280,43029,11514,32115,36894,16889,21324,-,**,-,**,38828,828,23859,16253,37386,7403,39432,1156,4211,41945,42162,4553,56150,11096,37784,5706,16528,4094,21538,9256,38269,18395,-,**,37885,17937,8885,3623,17304,7661,15984,7280,22669,5896,17530,10151,23892,1904,28600,7233,-,**,27404,5497,36736,29244,26961,9586,19145,12421,45925,21107,21921,4403
0500000US54091,54091,"Taylor County, West Virginia",32319,2897,43816,5372,41597,19242,40556,14991,55119,30241,63558,5003,63611,6156,132917,62853,57330,12573,40729,12413,33482,11993,45150,8001,43352,9058,21607,21725,40652,8135,52273,4260,36105,2125,18130,2406,20250,3082,16397,17701,8083,9712,33750,24311,9313,5858,17386,10058,18995,3892,26915,3143,12451,10509,30722,2181,51571,17594,-,**,61979,15111,48514,7923,31699,8109,42161,10057,31172,11528,16719,16078
0500000US54093,54093,"Tucker County, West Virginia",26706,1425,32188,6283,34167,13403,36364,14124,27167,9037,45385,13061,45673,40267,63333,27841,-,**,22500,16677,16250,20041,36786,10057,26500,12137,12391,2651,36625,12320,57750,8748,21603,8644,18750,4845,25242,5195,25875,9657,13750,13853,31438,7001,10833,5945,16154,8096,11343,1999,22399,3116,21744,4984,24044,3869,32198,8551,30556,24056,41026,4100,25714,9153,32344,12125,41628,2868,31250,11692,20625,4143
0500000US54095,54095,"Tyler County, West Virginia",26701,1923,41154,1484,41449,3319,41842,2995,36250,10614,68875,39553,97656,53113,42308,73525,68500,60279,33125,8306,26900,2080,-,**,40859,3000,10125,8983,41993,5966,47344,13013,28750,14787,16891,2892,19000,8400,28110,1846,32656,24305,28081,1737,13875,7654,12202,5293,16202,1932,17219,2618,15225,3656,25560,6453,37115,13510,-,**,36442,15425,40625,24534,37292,7357,50063,17104,30000,12685,37500,9451
0500000US54097,54097,"Upshur County, West Virginia",30265,1626,40146,3770,46786,6238,51206,7165,42083,7012,57660,15413,58777,20966,74250,74201,50524,2818,32067,3971,29833,6315,61750,40199,36597,5848,8750,8895,37267,7344,52723,6158,25564,3073,13992,3018,15728,3311,31250,21582,18500,3828,51125,13491,10556,1537,14655,4839,12292,5987,23527,4278,27810,2635,20102,3642,38836,4759,36296,20395,40527,5987,37292,5390,35988,1368,35713,4678,35392,8946,38750,7217
0500000US54099,54099,"Wayne County, West Virginia",30678,1606,44615,4238,46667,12943,48125,19258,46042,14391,65350,17343,51979,33535,48700,67646,67450,35052,37939,3724,31618,17372,15714,144291,38396,3543,65865,17087,45879,4462,58196,7404,31118,8386,17076,1598,23498,1869,27161,4040,26094,5603,-,**,11820,1154,17013,3457,17654,4335,26087,2610,16961,6883,27903,1516,41676,13074,-,**,40000,18192,50286,14994,40919,6084,36693,6111,50410,7280,26597,3888
0500000US54101,54101,"Webster County, West Virginia",22031,1883,35726,5419,46250,11554,47083,16499,-,**,39063,45852,-,**,-,**,37656,47239,26875,18448,28750,23804,35833,82025,25625,20235,-,**,34728,3603,37262,9446,32663,11303,10713,2057,10179,12314,10625,2032,11136,7156,10329,7823,8750,9204,15625,18049,11582,4350,20891,1765,17137,4883,22245,5775,26587,3383,25379,5417,33750,28790,46667,28687,36250,9335,35938,8689,44519,15404,31207,9011
0500000US54103,54103,"Wetzel County, West Virginia",26815,2294,36747,3499,36250,13815,31550,20373,39659,9479,41597,62845,12125,49667,91875,66428,-,**,34335,2870,16250,20950,57813,55359,37885,6221,-,**,38281,5883,44049,3444,28864,15013,15659,1431,15887,4792,26131,2704,25811,4099,32500,19801,11522,2413,15361,2173,12361,4005,21050,1464,15417,6309,22256,2737,34779,17017,27563,33504,47625,12299,32981,5443,42827,14381,67125,22602,43142,8027,18125,2908
0500000US54105,54105,"Wirt County, West Virginia",30608,4515,34216,2885,34056,1902,26583,17054,36083,35881,32216,46640,31761,109457,-,**,-,**,35673,12628,-,**,-,**,38750,9693,-,**,47143,478656,-,**,23047,7056,15361,1936,11371,12955,-,**,-,**,-,**,15108,2701,17778,2875,10982,7098,24250,9544,16272,4461,27344,5979,40789,3318,-,**,40888,5508,53125,17384,35242,5157,41875,25992,34531,14188,19286,28732
0500000US54107,54107,"Wood County, West Virginia",30455,965,44820,2270,51703,3386,52967,6797,48355,8516,62575,7339,62031,28450,68355,8245,52857,17971,35674,2516,32078,4205,42353,13592,37740,3809,18438,11352,43645,3161,51380,6024,31996,4368,15619,1204,19714,1613,33164,6961,22297,10757,36651,8413,11055,846,15764,2611,16188,1150,23313,1620,20137,2946,24617,1466,36391,3090,30139,40782,36848,3606,35091,11535,31578,3036,41875,8193,30837,3073,21079,3381
0500000US54109,54109,"Wyoming County, West Virginia",31266,2593,37931,3074,41450,12529,45625,13644,27083,19755,60200,37621,61175,188,34107,18499,-,**,32321,9934,31875,13536,47500,58289,35846,11321,23173,30837,39375,16013,62135,13879,27188,4349,15474,1598,13795,8369,29286,17291,17109,30861,34844,9949,13085,3192,16466,3247,14957,2824,21691,2206,12750,8099,23525,4451,76818,9668,53333,101929,80896,5296,60854,3933,43649,14904,44097,12853,30848,9000,61467,14071
0500000US55001,55001,"Adams County, Wisconsin",26653,1271,41479,2020,42258,7312,48750,12594,36500,9986,41339,19352,62500,71052,41875,16986,37136,12899,34018,5885,30781,7743,62222,40385,34375,13806,36250,31061,48250,10359,52500,11010,39250,10890,14487,1662,20948,2068,40917,6708,19444,7531,54306,7475,11917,837,15422,2062,13571,3711,21675,1209,20871,2223,22245,4747,30091,2469,25000,9313,28676,4888,36250,7366,32120,2744,31046,2316,45556,6767,26156,2624
0500000US55003,55003,"Ashland County, Wisconsin",26341,1321,40685,2782,38958,4209,36726,6242,40625,3821,50875,15995,52917,42728,36750,12583,70329,24070,36144,3163,36731,2040,28125,75238,40571,7772,15852,3006,46449,2382,65714,10347,31667,5631,14900,2383,17321,5589,35950,7835,24728,19695,37333,8721,12385,2413,10880,3634,16393,7153,20400,4115,17277,2750,23386,1398,31964,1972,30882,779,31181,5516,40655,3982,27617,3997,31905,5314,30179,9394,19896,5304
0500000US55005,55005,"Barron County, Wisconsin",30163,830,43171,2594,44978,3477,43250,5667,46125,3551,47000,6318,47083,14708,52713,3975,36827,3871,38050,2018,39259,3374,53750,28655,37157,2866,29500,14674,52869,3189,63250,6783,37865,3071,17067,1254,23935,3754,56389,16562,45781,25361,60481,14226,9500,1533,16776,1170,18614,3740,26514,996,23478,2382,27437,1568,32290,1364,20803,1325,33229,3348,37540,3323,30032,1557,29426,2880,35980,2510,28289,2527
0500000US55007,55007,"Bayfield County, Wisconsin",29258,1570,41875,1455,39261,3703,37353,4304,46607,8388,49722,4372,40909,2642,53750,6913,48750,5526,36481,3239,36103,7013,25714,2260,40769,3568,18594,6465,51000,9864,55179,8539,36750,14857,16880,1020,21192,1268,40435,2546,25667,4837,45556,5767,11989,2969,12109,3879,16659,1316,25493,1103,19931,3021,26890,1051,35145,3116,30179,13263,33636,3957,40000,5488,30897,2724,28370,3243,38092,3206,23594,4244
0500000US55009,55009,"Brown County, Wisconsin",34187,813,50065,826,53161,2535,58444,4362,48610,2683,61570,1851,62232,2727,62771,3041,52841,9813,40835,1307,40820,4692,47500,16150,41495,1699,31134,10664,49619,2475,56116,3740,35466,3307,17048,668,22299,1516,46352,8431,30122,5507,60921,12727,11978,1114,17418,2545,15686,1190,30048,1000,30924,2016,29450,1347,38241,3189,26321,2023,40529,3337,44435,3354,31518,683,35371,1726,33764,3951,25060,1872
0500000US55011,55011,"Buffalo County, Wisconsin",32260,968,41402,1491,41589,3631,41507,5483,41786,4185,51750,6489,52330,20049,49688,13702,40833,30144,37917,3259,35625,10140,50417,4554,38235,3591,32250,5574,41852,3531,47045,7802,37500,3847,13841,3054,23750,3555,43750,3927,34583,20471,50000,4454,6835,1317,18125,5790,15000,5645,30376,1719,22308,10581,31326,1152,35142,4967,22813,3477,39554,5909,45492,2948,35059,1985,33030,1807,41250,3274,35132,5352
0500000US55013,55013,"Burnett County, Wisconsin",28350,2490,41972,1857,47933,4396,48409,4507,41964,13149,56438,2777,65536,12245,57292,5797,41389,1688,33980,1847,33590,1360,7250,11275,37171,2829,31875,5212,44375,3330,50833,7402,35972,6227,15511,1092,21953,3575,40066,6853,18750,9335,42237,3029,13513,1090,12188,3210,12208,1601,25485,1627,22500,5643,26071,1388,36701,2795,21607,12878,41691,2503,35404,4596,30848,3187,31316,5738,35385,5380,25476,2910
0500000US55015,55015,"Calumet County, Wisconsin",38897,1749,53530,1504,61449,2660,66607,2449,52667,5208,60288,11971,62426,18428,61875,10308,43990,17272,41987,3285,39750,8182,61477,10324,41512,4704,41435,16836,51489,2934,58571,6510,34167,6593,15518,1914,19474,4659,53100,18414,30109,17692,55750,4426,8398,2092,25119,6663,16432,4465,31363,1403,35694,4261,29453,2294,45306,3426,25976,3588,46958,3786,50536,2813,39621,2083,41709,1030,37437,7342,33113,3765
0500000US55017,55017,"Chippewa County, Wisconsin",32138,550,46528,1946,49947,3441,48314,5876,51107,4470,66645,12781,50972,7572,81222,10653,49375,29692,35575,4705,40239,4094,32452,17117,36365,4443,16750,15176,50896,2241,60707,3632,35741,6163,20180,983,21153,1962,49146,5453,22321,15466,53581,3936,12556,3122,26625,9151,18187,1472,29070,2124,30310,3914,28547,2510,35467,2390,27674,4539,37311,4545,35978,5513,31728,956,32470,3141,31632,2754,29456,2833
0500000US55019,55019,"Clark County, Wisconsin",30237,558,40707,1212,40578,1930,40578,2625,40577,3815,47153,6603,55625,14635,53375,11613,34917,2268,32333,2087,35536,2188,37083,16114,30000,4334,27750,10062,46365,1593,53281,3066,32727,10940,18426,1314,23234,1910,46150,1747,35125,37737,47386,3366,9855,1085,20542,2853,13650,3263,25357,1354,24063,3472,25671,945,30874,995,21505,1910,34911,3042,35673,3144,31650,650,32151,1003,36080,2257,26992,1674
0500000US55021,55021,"Columbia County, Wisconsin",36657,566,49022,2525,52004,3493,51995,4257,52083,6744,60175,6639,61667,10542,72773,11921,50444,5128,36875,2422,38832,4143,50208,12431,36265,5656,25588,6543,52421,4198,61453,4316,38854,6224,20415,1193,25580,1585,50491,2858,30313,13809,54167,3185,14713,3350,22557,3045,17841,5376,32384,1887,30367,3164,33775,2702,43779,2504,20349,2374,44395,3819,47784,2776,35313,1340,36190,1235,35969,5656,30745,1634
0500000US55023,55023,"Crawford County, Wisconsin",27949,1274,41171,1908,39808,5484,37500,8645,40978,5314,47321,10360,50417,19652,61250,10308,34659,3103,37847,5803,38281,4243,40417,16278,41369,5382,17500,18530,47083,7964,53029,2232,31818,11500,18514,2565,22137,3519,45291,4834,21713,2436,46701,2260,8583,1782,20938,3671,16595,2364,26378,1224,25886,3358,26815,1321,30688,3340,17500,6875,35750,5321,34773,9256,27268,2060,30613,1387,40063,7344,20893,2243
